Date,Open,High,Low,Close,Adj Close,Volume
2000-11-20,2943.110107,2949.500000,2860.489990,2875.639893,2875.639893,1716290000
2000-11-21,2892.030029,2921.800049,2845.169922,2871.449951,2871.449951,1749380000
2000-11-22,2828.139893,2872.639893,2754.139893,2755.340088,2755.340088,1885130000
2000-11-24,2823.479980,2904.459961,2820.909912,2904.379883,2904.379883,781600000
2000-11-27,2979.929932,2998.750000,2874.709961,2880.489990,2880.489990,1706570000
2000-11-28,2873.729980,2891.399902,2734.459961,2734.979980,2734.979980,1919970000
2000-11-29,2748.179932,2770.179932,2642.889893,2706.929932,2706.929932,2055720000
2000-11-30,2599.040039,2641.750000,2523.040039,2597.929932,2597.929932,2736270000
2000-12-01,2644.090088,2749.060059,2604.270020,2645.290039,2645.290039,2221970000
2000-12-04,2662.560059,2671.179932,2567.179932,2615.750000,2615.750000,1860480000
2000-12-05,2702.719971,2889.800049,2694.409912,2889.800049,2889.800049,2474670000
2000-12-06,2878.870117,2916.199951,2781.239990,2796.500000,2796.500000,2308280000
2000-12-07,2748.290039,2794.530029,2707.959961,2752.659912,2752.659912,1756810000
2000-12-08,2857.929932,2929.949951,2844.929932,2917.429932,2917.429932,2328650000
2000-12-11,2936.600098,3028.750000,2901.479980,3015.100098,3015.100098,2447760000
2000-12-12,2994.060059,3002.530029,2930.989990,2931.770020,2931.770020,1919030000
2000-12-13,2996.570068,3001.719971,2814.129883,2822.770020,2822.770020,2042250000
2000-12-14,2820.479980,2847.370117,2727.260010,2728.510010,2728.510010,1770640000
2000-12-15,2688.659912,2697.929932,2596.030029,2653.270020,2653.270020,2770690000
2000-12-18,2698.719971,2726.199951,2597.469971,2624.520020,2624.520020,2065990000
2000-12-19,2617.060059,2696.610107,2509.760010,2511.709961,2511.709961,2317200000
2000-12-20,2410.959961,2432.830078,2312.510010,2332.780029,2332.780029,2855150000
2000-12-21,2310.209961,2423.709961,2288.159912,2340.120117,2340.120117,2686970000
2000-12-22,2397.669922,2517.929932,2397.669922,2517.020020,2517.020020,2235410000
2000-12-26,2518.290039,2548.750000,2436.189941,2493.520020,2493.520020,1558700000
2000-12-27,2471.330078,2539.520020,2450.219971,2539.350098,2539.350098,2002650000
2000-12-28,2517.899902,2571.520020,2514.560059,2557.760010,2557.760010,2192130000
2000-12-29,2552.679932,2577.020020,2456.540039,2470.520020,2470.520020,2531760000
2001-01-02,2474.159912,2474.159912,2273.070068,2291.860107,2291.860107,1918930000
2001-01-03,2254.560059,2618.030029,2251.709961,2616.689941,2616.689941,3188000000
2001-01-04,2593.959961,2644.800049,2549.830078,2566.830078,2566.830078,2610680000
2001-01-05,2573.110107,2574.620117,2395.389893,2407.649902,2407.649902,2104670000
2001-01-08,2388.719971,2397.060059,2299.649902,2395.919922,2395.919922,1850590000
2001-01-09,2424.689941,2474.159912,2406.080078,2441.300049,2441.300049,1975130000
2001-01-10,2392.709961,2525.280029,2376.489990,2524.179932,2524.179932,2470350000
2001-01-11,2495.590088,2661.929932,2495.010010,2640.570068,2640.570068,2842640000
2001-01-12,2639.560059,2699.870117,2589.629883,2626.500000,2626.500000,2518850000
2001-01-16,2631.489990,2638.219971,2576.949951,2618.550049,2618.550049,2073940000
2001-01-17,2710.530029,2756.629883,2668.479980,2682.780029,2682.780029,2819190000
2001-01-18,2696.739990,2769.979980,2661.260010,2768.489990,2768.489990,2558710000
2001-01-19,2838.360107,2841.250000,2752.060059,2770.379883,2770.379883,2697190000
2001-01-22,2759.100098,2789.629883,2722.959961,2757.909912,2757.909912,2037140000
2001-01-23,2759.260010,2845.389893,2736.280029,2840.389893,2840.389893,2278470000
2001-01-24,2850.739990,2892.360107,2828.320068,2859.149902,2859.149902,2567320000
2001-01-25,2836.350098,2849.560059,2753.370117,2754.280029,2754.280029,2298150000
2001-01-26,2705.389893,2785.620117,2686.649902,2781.300049,2781.300049,2268800000
2001-01-29,2757.290039,2840.020020,2742.500000,2838.340088,2838.340088,1970130000
2001-01-30,2845.010010,2861.709961,2817.129883,2838.350098,2838.350098,2073590000
2001-01-31,2848.110107,2872.469971,2772.350098,2772.729980,2772.729980,2277310000
2001-02-01,2771.570068,2796.889893,2742.439941,2782.790039,2782.790039,1776260000
2001-02-02,2782.929932,2791.580078,2660.110107,2660.500000,2660.500000,1706900000
2001-02-05,2639.649902,2656.020020,2596.729980,2643.209961,2643.209961,1648760000
2001-02-06,2641.909912,2705.590088,2640.229980,2664.489990,2664.489990,1788920000
2001-02-07,2615.939941,2636.070068,2554.760010,2607.820068,2607.820068,2056920000
2001-02-08,2625.780029,2651.840088,2562.020020,2562.060059,2562.060059,1852360000
2001-02-09,2542.239990,2542.620117,2455.870117,2470.969971,2470.969971,1881910000
2001-02-12,2458.649902,2508.270020,2435.360107,2489.659912,2489.659912,1751220000
2001-02-13,2510.840088,2554.649902,2427.469971,2427.719971,2427.719971,1728550000
2001-02-14,2437.679932,2493.110107,2388.399902,2491.399902,2491.399902,1987350000
2001-02-15,2536.629883,2593.090088,2536.629883,2552.909912,2552.909912,2106930000
2001-02-16,2444.600098,2457.649902,2397.429932,2425.379883,2425.379883,1892200000
2001-02-20,2439.570068,2442.989990,2317.770020,2318.350098,2318.350098,1878340000
2001-02-21,2281.790039,2353.510010,2257.149902,2268.939941,2268.939941,2019740000
2001-02-22,2272.129883,2291.689941,2185.909912,2244.959961,2244.959961,2483470000
2001-02-23,2221.270020,2264.679932,2156.290039,2262.510010,2262.510010,2237910000
2001-02-26,2287.879883,2309.729980,2238.639893,2308.500000,2308.500000,1739060000
2001-02-27,2286.639893,2300.179932,2206.719971,2207.820068,2207.820068,1808540000
2001-02-28,2223.879883,2238.060059,2127.500000,2151.830078,2151.830078,2082700000
2001-03-01,2126.300049,2184.409912,2071.030029,2183.370117,2183.370117,2256880000
2001-03-02,2111.229980,2197.850098,2091.550049,2117.629883,2117.629883,2374100000
2001-03-05,2142.750000,2163.090088,2127.959961,2142.919922,2142.919922,1495750000
2001-03-06,2204.300049,2243.780029,2202.699951,2204.429932,2204.429932,1986380000
2001-03-07,2241.229980,2243.750000,2201.409912,2223.919922,2223.919922,1774410000
2001-03-08,2211.300049,2219.870117,2161.409912,2168.729980,2168.729980,1759140000
2001-03-09,2124.110107,2124.110107,2041.780029,2052.780029,2052.780029,1962120000
2001-03-12,2001.680054,2004.089966,1922.780029,1923.380005,1923.380005,2149820000
2001-03-13,1948.699951,2015.349976,1932.630005,2014.780029,2014.780029,2096420000
2001-03-14,1948.560059,2028.530029,1933.400024,1972.089966,1972.089966,2147220000
2001-03-15,2023.790039,2030.729980,1939.380005,1940.709961,1940.709961,1963770000
2001-03-16,1914.579956,1940.709961,1877.689941,1890.910034,1890.910034,2102270000
2001-03-19,1901.449951,1953.079956,1867.579956,1951.180054,1951.180054,1774570000
2001-03-20,1964.449951,1974.140015,1857.410034,1857.439941,1857.439941,2016500000
2001-03-21,1862.739990,1896.209961,1820.750000,1830.229980,1830.229980,2109190000
2001-03-22,1845.339966,1898.099976,1794.209961,1897.699951,1897.699951,2504770000
2001-03-23,1938.910034,1952.920044,1891.989990,1928.680054,1928.680054,2284560000
2001-03-26,1957.709961,1960.680054,1909.420044,1918.489990,1918.489990,1719620000
2001-03-27,1922.699951,1979.750000,1907.160034,1972.229980,1972.229980,1951410000
