Date,Open,High,Low,Close,Adj Close,Volume
1999-12-07,null,null,null,null,null,null
1999-12-08,1428.772949,1430.977051,1422.046997,1424.848022,1424.848022,0
1999-12-09,1424.911987,1424.911987,1413.625000,1416.725952,1416.725952,0
1999-12-10,1416.369995,1429.010986,1413.453003,1428.938965,1428.938965,0
1999-12-13,1429.193970,1430.406006,1415.285034,1417.107056,1417.107056,0
1999-12-14,1415.712036,1422.357056,1411.067017,1422.262939,1422.262939,0
1999-12-15,1423.761963,1461.899048,1423.741943,1451.057007,1451.057007,0
1999-12-16,1451.724976,1451.942993,1432.829956,1434.866943,1434.866943,0
1999-12-17,1434.631958,1438.224976,1416.743042,1419.551025,1419.551025,0
1999-12-20,1419.550049,1419.550049,1419.550049,1419.550049,1419.550049,0
1999-12-21,1416.500000,1416.501953,1388.058960,1395.496948,1395.496948,0
1999-12-22,1393.827026,1397.168945,1383.564941,1387.510010,1387.510010,0
1999-12-23,1386.790039,1387.194946,1364.920044,1369.461060,1369.461060,0
1999-12-24,1367.687012,1375.921997,1352.099976,1355.366943,1355.366943,0
1999-12-27,1353.526978,1359.078979,1341.052002,1345.352051,1345.352051,0
1999-12-28,1346.452026,1368.245972,1342.941040,1348.821045,1348.821045,0
1999-12-29,1350.266968,1358.141968,1341.932983,1356.926025,1356.926025,0
1999-12-30,1357.814941,1366.677979,1357.814941,1366.579956,1366.579956,0
1999-12-31,1366.579956,1366.579956,1366.579956,1366.579956,1366.579956,0
2000-01-03,1366.579956,1366.579956,1366.579956,1366.579956,1366.579956,0
2000-01-04,1368.692993,1407.517944,1361.213989,1406.370972,1406.370972,0
2000-01-05,1407.828979,1433.780029,1398.322998,1409.682007,1409.682007,0
2000-01-06,1406.036011,1463.954956,1400.253052,1463.942017,1463.942017,0
2000-01-07,1477.154053,1522.824951,1477.154053,1516.604004,1516.604004,0
2000-01-10,1531.712036,1546.723022,1506.404053,1545.112061,1545.112061,0
2000-01-11,1547.677979,1547.708008,1468.756958,1479.781006,1479.781006,0
2000-01-12,1473.760986,1489.280029,1434.995972,1438.020020,1438.020020,0
2000-01-13,1437.453003,1444.066040,1418.813965,1424.442017,1424.442017,0
2000-01-14,1426.223999,1433.473999,1401.706055,1408.848022,1408.848022,0
2000-01-17,1408.988037,1433.383057,1402.662964,1433.329956,1433.329956,0
2000-01-18,1436.887939,1443.592041,1421.641968,1426.623047,1426.623047,0
2000-01-19,1425.874023,1443.671997,1425.142944,1440.723999,1440.723999,0
2000-01-20,1443.093994,1466.901001,1443.093994,1466.863037,1466.863037,0
2000-01-21,1471.905029,1476.456055,1458.925049,1465.084961,1465.084961,0
2000-01-24,1465.858032,1477.411987,1449.472046,1477.343994,1477.343994,0
2000-01-25,1483.032959,1490.463989,1467.437988,1476.505981,1476.505981,0
2000-01-26,1477.295044,1482.463989,1469.979980,1481.116943,1481.116943,0
2000-01-27,1490.447021,1506.921997,1485.234009,1506.766968,1506.766968,0
2000-01-28,1514.557983,1536.345947,1510.744995,1534.996948,1534.996948,0
2000-01-31,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-01,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-02,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-03,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-04,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-07,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-08,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-09,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-10,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-11,1535.000000,1535.000000,1535.000000,1535.000000,1535.000000,0
2000-02-14,1591.444946,1674.131958,1587.817993,1673.942993,1673.942993,0
2000-02-15,1709.223999,1746.442993,1663.005005,1670.670044,1670.670044,0
2000-02-16,1674.936035,1695.880981,1649.698975,1693.109009,1693.109009,0
2000-02-17,1734.267944,1770.880005,1615.629028,1640.649048,1640.649048,0
2000-02-18,1623.961060,1668.163940,1583.582031,1668.090942,1668.090942,0
2000-02-21,1681.360962,1697.010010,1652.475952,1677.135986,1677.135986,0
2000-02-22,1681.298950,1687.510986,1627.467041,1632.293945,1632.293945,0
2000-02-23,1618.008057,1630.546021,1586.634033,1594.930054,1594.930054,0
2000-02-24,1593.947998,1634.322998,1593.928955,1634.308960,1634.308960,0
2000-02-25,1639.918945,1650.364990,1618.177002,1631.576050,1631.576050,0
2000-02-28,1639.798950,1704.884033,1639.696045,1704.854980,1704.854980,0
2000-02-29,1728.135986,1733.140991,1678.349976,1714.578003,1714.578003,0
2000-03-01,1720.597046,1721.140015,1692.509033,1704.854980,1704.854980,0
2000-03-02,1697.562012,1721.598022,1682.535034,1713.014038,1713.014038,0
2000-03-03,1728.354980,1750.645020,1721.704956,1738.020996,1738.020996,0
2000-03-06,1756.312988,1762.828979,1678.744019,1681.084961,1681.084961,0
2000-03-07,1661.947998,1694.886963,1654.443970,1694.797974,1694.797974,0
2000-03-08,1699.462036,1726.042969,1690.116943,1726.032959,1726.032959,0
2000-03-09,1734.766968,1741.223999,1714.921021,1732.345947,1732.345947,0
2000-03-10,1731.939941,1743.139038,1701.792969,1705.048950,1705.048950,0
2000-03-13,1706.769043,1729.006958,1706.348999,1728.886963,1728.886963,0
2000-03-14,1690.652954,1700.373047,1636.892944,1685.347046,1685.347046,0
2000-03-15,1680.296021,1695.161987,1676.543945,1681.470947,1681.470947,0
2000-03-16,1671.097046,1671.177979,1596.072021,1607.526978,1607.526978,0
2000-03-17,1602.363037,1661.975952,1602.334961,1658.600952,1658.600952,0
2000-03-20,1646.310059,1699.281006,1641.765015,1699.248047,1699.248047,0
2000-03-21,1704.084961,1713.204956,1692.683960,1710.323975,1710.323975,0
2000-03-22,1713.240967,1726.589966,1711.157959,1720.446045,1720.446045,0
2000-03-23,1724.187988,1747.282959,1711.405029,1747.240967,1747.240967,0
2000-03-24,1761.443970,1770.262939,1729.483032,1730.499023,1730.499023,0
2000-03-27,1736.696045,1776.020996,1736.696045,1775.913940,1775.913940,0
2000-03-28,1788.827026,1799.952026,1774.482056,1791.441040,1791.441040,0
2000-03-29,1797.880981,1803.827026,1763.619995,1788.807007,1788.807007,0
2000-03-30,1793.676025,1811.062988,1790.848999,1810.984009,1810.984009,0
2000-03-31,1810.552979,1810.896973,1780.411011,1800.224976,1800.224976,0
2000-04-03,1799.574951,1816.859985,1798.254028,1801.003052,1801.003052,0
2000-04-04,1795.161011,1795.161011,1755.979980,1760.692017,1760.692017,0
2000-04-05,1756.300049,1776.714966,1746.302002,1771.198975,1771.198975,0
2000-04-06,1775.784058,1809.168945,1775.676025,1809.140991,1809.140991,0
2000-04-07,1816.786011,1822.614990,1807.542969,1819.895996,1819.895996,0
2000-04-10,1826.610962,1831.853027,1815.990967,1826.061035,1826.061035,0
2000-04-11,1826.402954,1828.057007,1812.008057,1821.173950,1821.173950,0
2000-04-12,1822.397949,1823.832031,1785.327026,1807.328003,1807.328003,0
2000-04-13,1807.837036,1832.083008,1807.712036,1831.547974,1831.547974,0
2000-04-14,1835.860962,1840.188965,1820.671997,1833.665039,1833.665039,0
2000-04-17,1829.614990,1829.928955,1778.878052,1795.057983,1795.057983,0
2000-04-18,1794.338989,1813.571045,1779.293945,1813.494995,1813.494995,0
2000-04-19,1819.081055,1831.569946,1817.211060,1828.709961,1828.709961,0
2000-04-20,1831.656982,1847.510010,1831.484985,1847.026978,1847.026978,0
2000-04-21,1851.307007,1858.265015,1834.847046,1841.063965,1841.063965,0
2000-04-24,1844.694946,1848.973022,1827.166992,1837.397949,1837.397949,0
2000-04-25,1838.050049,1841.859985,1815.631958,1833.468994,1833.468994,0
2000-04-26,1835.666016,1842.886963,1826.391968,1832.779053,1832.779053,0
2000-04-27,1835.600952,1840.572021,1803.577026,1806.829956,1806.829956,0
2000-04-28,1805.503052,1836.328979,1797.713013,1836.321045,1836.321045,0
2000-05-01,1836.319946,1836.319946,1836.319946,1836.319946,1836.319946,0
2000-05-02,1836.319946,1836.319946,1836.319946,1836.319946,1836.319946,0
2000-05-03,1836.319946,1836.319946,1836.319946,1836.319946,1836.319946,0
2000-05-04,1836.319946,1836.319946,1836.319946,1836.319946,1836.319946,0
2000-05-05,1836.319946,1836.319946,1836.319946,1836.319946,1836.319946,0
2000-05-08,1848.172974,1852.902954,1828.097046,1836.636963,1836.636963,0
2000-05-09,1838.995972,1839.287964,1799.822021,1806.637939,1806.637939,0
2000-05-10,1801.426025,1801.640015,1750.011963,1752.688965,1752.688965,0
2000-05-11,1750.859009,1762.125000,1718.891968,1724.047974,1724.047974,0
2000-05-12,1725.868042,1740.953979,1715.057983,1720.608032,1720.608032,0
2000-05-15,1722.635010,1726.723999,1695.531006,1704.587036,1704.587036,0
2000-05-16,1706.728027,1725.902954,1706.728027,1724.537964,1724.537964,0
2000-05-17,1727.426025,1736.274048,1722.712036,1725.397949,1725.397949,0
2000-05-18,1725.604004,1758.540039,1719.843994,1758.536987,1758.536987,0
2000-05-19,1761.791016,1777.983032,1754.884033,1777.828003,1777.828003,0
2000-05-22,1785.894043,1830.927002,1783.303955,1824.735962,1824.735962,0
2000-05-23,1834.436035,1836.991943,1811.577026,1832.074951,1832.074951,0
2000-05-24,1835.562988,1861.484009,1831.842041,1855.493042,1855.493042,0
2000-05-25,1866.562988,1880.718994,1860.779053,1880.703979,1880.703979,0
2000-05-26,1885.751953,1890.686035,1860.918945,1879.616943,1879.616943,0
2000-05-29,1885.546021,1900.673950,1882.741943,1898.748047,1898.748047,0
2000-05-30,1903.530029,1908.306030,1868.609985,1877.470947,1877.470947,0
2000-05-31,1875.463013,1894.583008,1869.338013,1894.553955,1894.553955,0
2000-06-01,1900.532959,1906.817017,1889.994995,1903.488037,1903.488037,0
2000-06-02,1906.161987,1916.250000,1897.713013,1916.250000,1916.250000,0
2000-06-05,1921.968994,1930.334961,1889.814941,1899.092041,1899.092041,0
2000-06-06,1898.590942,1925.552002,1891.665039,1925.543945,1925.543945,0
2000-06-07,1934.375977,1940.219971,1921.383057,1935.031006,1935.031006,0
2000-06-08,1937.194946,1938.553955,1913.364990,1925.206055,1925.206055,0
2000-06-09,1926.150024,1929.946045,1896.061035,1900.786987,1900.786987,0
2000-06-12,1896.427979,1912.588989,1884.615967,1912.557007,1912.557007,0
2000-06-13,1918.192017,1938.673950,1917.189941,1938.673950,1938.673950,0
2000-06-14,1944.439941,1949.171021,1929.706055,1932.290039,1932.290039,0
2000-06-15,1933.058960,1942.326050,1925.913940,1942.285034,1942.285034,0
2000-06-16,1945.697998,1947.463013,1919.402954,1926.943970,1926.943970,0
2000-06-19,1924.692993,1926.980957,1910.468994,1915.204956,1915.204956,0
2000-06-20,1913.073975,1913.073975,1888.082031,1895.348022,1895.348022,0
2000-06-21,1894.779053,1913.146973,1894.634033,1913.130981,1913.130981,0
2000-06-22,1918.163940,1921.147949,1906.303955,1913.901001,1913.901001,0
2000-06-23,1915.307007,1939.634033,1913.650024,1939.626953,1939.626953,0
2000-06-26,1946.697998,1953.338989,1943.248047,1948.639038,1948.639038,0
2000-06-27,1949.777954,1952.454956,1938.135010,1942.897949,1942.897949,0
2000-06-28,1943.984009,1953.063965,1940.053955,1947.781006,1947.781006,0
2000-06-29,1949.847046,1951.125977,1924.473022,1937.260986,1937.260986,0
2000-06-30,1937.843018,1941.401978,1924.968994,1928.105957,1928.105957,0
2000-07-03,1917.442017,1917.447021,1890.527954,1895.636963,1895.636963,0
2000-07-04,1891.204956,1907.943970,1888.249023,1907.931030,1907.931030,0
2000-07-05,1910.420044,1918.909058,1904.468018,1909.187012,1909.187012,0
2000-07-06,1909.237061,1910.053955,1896.659058,1902.552002,1902.552002,0
2000-07-07,1904.084961,1932.828979,1904.084961,1932.791992,1932.791992,0
2000-07-10,1938.843018,1948.062988,1932.954956,1948.020996,1948.020996,0
2000-07-11,1952.259033,1960.594971,1947.666016,1960.541016,1960.541016,0
2000-07-12,1965.230957,1974.413940,1960.348999,1973.374023,1973.374023,0
2000-07-13,1978.552002,1984.066040,1963.552979,1979.201050,1979.201050,0
2000-07-14,1981.776001,1987.223022,1972.621948,1987.192017,1987.192017,0
2000-07-17,1992.894043,1997.937988,1980.223022,1982.479004,1982.479004,0
2000-07-18,1982.496948,1993.994019,1981.735962,1993.985962,1993.985962,0
2000-07-19,2000.329956,2004.461060,1987.420044,1998.426025,1998.426025,0
2000-07-20,1999.088989,2003.802002,1979.875000,1991.560059,1991.560059,0
2000-07-21,1994.422974,1998.347046,1991.838013,1996.336060,1996.336060,0
2000-07-24,1998.244995,1999.902954,1982.880981,1989.239014,1989.239014,0
2000-07-25,1990.149048,1997.848999,1989.086060,1996.577026,1996.577026,0
2000-07-26,1999.442017,2012.395020,1999.402954,2012.318970,2012.318970,0
2000-07-27,2017.457031,2024.998047,2004.548950,2012.349976,2012.349976,0
2000-07-28,2014.113037,2016.939941,2006.171997,2012.792969,2012.792969,0
2000-07-31,2016.144043,2023.567993,2008.636963,2023.538940,2023.538940,0
2000-08-01,2027.012939,2031.925049,2023.453003,2028.151001,2028.151001,0
2000-08-02,2030.788940,2033.191040,2018.480957,2030.682983,2030.682983,0
2000-08-03,2032.937012,2038.654053,2030.100952,2036.301025,2036.301025,0
2000-08-04,2037.468018,2041.282959,2013.449951,2026.360962,2026.360962,0
2000-08-07,2025.182007,2039.418945,2017.902954,2039.418945,2039.418945,0
2000-08-08,2042.744995,2050.072998,2040.782959,2049.916016,2049.916016,0
2000-08-09,2051.654053,2061.283936,2048.493896,2061.179932,2061.179932,0
2000-08-10,2065.304932,2067.745117,2053.861084,2065.943115,2065.943115,0
2000-08-11,2067.783936,2070.298096,2055.199951,2062.666016,2062.666016,0
2000-08-14,2065.935059,2076.327881,2065.935059,2076.305908,2076.305908,0
2000-08-15,2079.069092,2082.736084,2066.159912,2076.822998,2076.822998,0
2000-08-16,2078.485107,2083.467041,2072.983887,2083.467041,2083.467041,0
2000-08-17,2086.809082,2092.329102,2086.559082,2091.585938,2091.585938,0
2000-08-18,2093.632080,2097.314941,2086.753906,2090.183105,2090.183105,0
2000-08-21,2095.377930,2108.878906,2093.417969,2108.689941,2108.689941,0
2000-08-22,2112.017090,2114.521973,2074.520020,2074.702881,2074.702881,0
2000-08-23,2064.044922,2080.144043,1980.344971,2057.918945,2057.918945,0
2000-08-24,2058.529053,2073.947021,2043.206055,2071.160889,2071.160889,0
2000-08-25,2073.715088,2086.720947,2066.329102,2086.702881,2086.702881,0
2000-08-28,2092.122070,2100.699951,2085.601074,2100.584961,2100.584961,0
2000-08-29,2103.032959,2105.634033,2094.608887,2105.476074,2105.476074,0
2000-08-30,2107.019043,2108.096924,2075.159912,2076.143066,2076.143066,0
2000-08-31,2062.834961,2064.760010,2019.447021,2021.198975,2021.198975,0
2000-09-01,2009.151001,2026.350952,1997.717041,1999.859009,1999.859009,0
2000-09-04,1994.885010,2010.602051,1981.229004,2010.602051,2010.602051,0
2000-09-05,2015.062012,2020.847046,1959.592041,1963.791992,1963.791992,0
2000-09-06,1955.499023,1964.265015,1923.598022,1925.906982,1925.906982,0
2000-09-07,1929.296021,1963.228027,1929.296021,1950.662964,1950.662964,0
2000-09-08,1955.152954,1963.890991,1945.917969,1959.312012,1959.312012,0
2000-09-11,1963.270996,1972.076050,1956.078003,1972.042969,1972.042969,0
